coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
bb20cea1-14f7-44b0-848d-a36c3f7c2a2b,,,preservedspecimen,,quadrula quadrata,195813,bivalvia,mollusk,b4ef45b3-f205-46cf-abc3-3fee350f89ba,,"nelson, charles",,,north america,,united states,usa,clark county,,2018-03-02T09:24:51.585133+00:00,0.202898551,,,,,,c09f5951b33762e51666d89058f08b88d12a6378,,unionidae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_specificepithet_replaced"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_continent_added""]",,quadrula,,,,FALSE,FALSE,,,,,dmnh,,,animalia,,,,,,,wayland,,,,,,,,,bf3d1c2e-f9cd-4f1f-9d45-03fc27096eba,unionoida,mollusca,"[""97058091-eb35-401b-b286-18465761f832\\bf3d1c2e-f9cd-4f1f-9d45-03fc27096eba"", ""urn:uuid:5880658f-c5db-4435-9694-868a419ada7a"", ""97058091-eb35-401b-b286-18465761f832\\1509039""]",,97058091-eb35-401b-b286-18465761f832,quadrula quadrula,quadrata,,missouri,9225874,accepted,species,,bb20cea1-14f7-44b0-848d-a36c3f7c2a2b,,,,
9c461781-ef65-4aac-87a2-adf07104f4cf,,,preservedspecimen,,quadrula quadrata,65682,bivalvia,mollusk,b4ef45b3-f205-46cf-abc3-3fee350f89ba,,"condit, john; sears, james",,,north america,,united states,usa,ottawa county,1972-05-20T00:00:00+00:00,2018-03-02T09:24:51.585133+00:00,0.246376812,,,,,,6004df66c9045d94060143ddf3be5a0292104229,5/20/1972,unionidae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_specificepithet_replaced"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_continent_added""]",,quadrula,,,,FALSE,FALSE,,,,,dmnh,,,animalia,,,,,,,"lake erie, e of port clinton",,,,,,,,,cda485a9-697f-4224-9ee9-69a2b7445e66,unionoida,mollusca,"[""97058091-eb35-401b-b286-18465761f832\\cda485a9-697f-4224-9ee9-69a2b7445e66"", ""urn:uuid:bd6df16a-debc-499d-afb2-2945af48fd42"", ""97058091-eb35-401b-b286-18465761f832\\1504334""]",,97058091-eb35-401b-b286-18465761f832,quadrula quadrula,quadrata,141,ohio,9225874,accepted,species,,9c461781-ef65-4aac-87a2-adf07104f4cf,,,,
1b3dc24f-57e2-49d9-ad0a-5a4bf0381865,,,preservedspecimen,,quadrula quadrata,172829,bivalvia,mollusk,b4ef45b3-f205-46cf-abc3-3fee350f89ba,,,,,north america,,united states,usa,,,2018-03-02T09:24:51.585133+00:00,0.173913043,,,,,,3cf8ef9c13fe9a93b1d7cac371f5788c272cc58d,,unionidae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_specificepithet_replaced"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_continent_added""]",,quadrula,,,,FALSE,FALSE,,,,,dmnh,,,animalia,,,,,,,holston river,,,,,,,,,fbec5d98-c999-45c0-9823-c8a8a112fdef,unionoida,mollusca,"[""urn:uuid:18eb7ef3-581e-4986-a9f2-e22604b5ecd4"", ""97058091-eb35-401b-b286-18465761f832\\fbec5d98-c999-45c0-9823-c8a8a112fdef"", ""97058091-eb35-401b-b286-18465761f832\\1503439""]",,97058091-eb35-401b-b286-18465761f832,quadrula quadrula,quadrata,,tennessee,9225874,accepted,species,,1b3dc24f-57e2-49d9-ad0a-5a4bf0381865,,,,
2879ef79-b1a7-4dcf-93f3-c2076d0f78d8,,,preservedspecimen,,quadrula,cmnml 038306,bivalvia,cmnml,http://grbio.org/cool/y8q9-71ez,,"stein, carol b.",,,north america,,united states,usa,cross co.,,2018-03-02T09:11:07.997545+00:00,0.15942029,,,,,,178f487ba95a2b2067cd6c57d224e1ef398acea7,1964-10-25; 1964-10-26,unionidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""dwc_class_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_kingdom_added"", ""dwc_family_added"", ""dwc_datasetid_replaced"", ""dwc_genus_added""]",,quadrula,,"{""lat"": 35.283333, ""lon"": -90.566667}",,FALSE,FALSE,,,2,,cmn,http://biocol.org/urn:lsid:biocol.org:col:34935,,animalia,,,,,,,"st. francis riv. bay, 1 mi. sw of parkin",,,,,,,,,4c186f5d-5600-6004-a092-a16cb87e4aab,unionoida,mollusca,"[""2e03b83d-d2b9-4a8e-90b5-42b5b1301a92\\4c186f5d-5600-6004-a092-a16cb87e4aab""]",,2e03b83d-d2b9-4a8e-90b5-42b5b1301a92,quadrula quadrula,,,arkansas,2287998,accepted,genus,,2879ef79-b1a7-4dcf-93f3-c2076d0f78d8,1964-10-25; 1964-10-26,,,
64112f99-5a48-41b9-9076-773df08f85c2,,,preservedspecimen,,quadrula,cmnml 004571,bivalvia,cmnml,http://grbio.org/cool/y8q9-71ez,,"neff, s.e.",,,north america,,united states,usa,breckinridge co.,1955-08-28T00:00:00+00:00,2018-03-02T09:11:07.997545+00:00,0.188405797,,,,,,38cab39d47ea52b397886a4e9959e563e5c957f2,8/28/1955,unionidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""dwc_class_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_kingdom_added"", ""dwc_family_added"", ""dwc_datasetid_replaced"", ""dwc_genus_added""]",,quadrula,,"{""lat"": 37.816667, ""lon"": -86.633333}",,FALSE,FALSE,,,2,,cmn,http://biocol.org/urn:lsid:biocol.org:col:34935,,animalia,,,,,,,"ohio riv., cloverport, breckinridge co., kentucky",,,,,,,,,72289fe8-9e1c-e1c4-5d8e-125ed3104245,unionoida,mollusca,"[""2e03b83d-d2b9-4a8e-90b5-42b5b1301a92\\72289fe8-9e1c-e1c4-5d8e-125ed3104245""]",,2e03b83d-d2b9-4a8e-90b5-42b5b1301a92,quadrula quadrula,,240,kentucky,2287998,accepted,genus,,64112f99-5a48-41b9-9076-773df08f85c2,8/28/1955,,,
664cc81f-5e76-4e64-9997-acccb9acedf5,,,preservedspecimen,,quadrula,cmnml 070352,bivalvia,cmnml,http://grbio.org/cool/y8q9-71ez,,"gruchy, charles g.; johnston, james a.; labonté, serge",,,north america,,canada,can,,1973-08-05T00:00:00+00:00,2018-03-02T09:11:07.997545+00:00,0.202898551,,,,,,72986d5c644bc6cc89171490ad4bd49936a23672,8/5/1973,unionidae,,"[""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_family_added"", ""dwc_taxonid_added"", ""dwc_class_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_order_added"", ""dwc_kingdom_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_replaced"", ""dwc_genus_added""]",,quadrula,,"{""lat"": 42.706111, ""lon"": -81.616389}",,FALSE,FALSE,animalia; mollusca; bivalvia; paleoheterodonta; unionoida; unionoidea; unionidae; quadrula,,3,,cmn,http://biocol.org/urn:lsid:biocol.org:col:34935,,animalia,,,,,,,tate's bridge: thames river,,,,,,,,,786416d0-e63e-63e4-2d9c-332cac620060,unionoida,mollusca,"[""2e03b83d-d2b9-4a8e-90b5-42b5b1301a92\\786416d0-e63e-63e4-2d9c-332cac620060""]",,2e03b83d-d2b9-4a8e-90b5-42b5b1301a92,quadrula quadrula,,217,ontario,2287998,accepted,genus,,664cc81f-5e76-4e64-9997-acccb9acedf5,8/5/1973,,,
eb176791-3d1a-446f-92aa-232ebefe3ef3,,,preservedspecimen,,quadrula,cmnml 014607,bivalvia,cmnml,http://grbio.org/cool/y8q9-71ez,,"clarke, arthur h.; lubinsky, irene r",,,north america,,canada,can,,1961-08-12T00:00:00+00:00,2018-03-02T09:11:07.997545+00:00,0.173913043,,,,,,27d473b1274ab968330cf0d2e6e05078161ac1cd,8/12/1961,unionidae,,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""dwc_class_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_kingdom_added"", ""dwc_family_added"", ""dwc_datasetid_replaced"", ""dwc_genus_added""]",,quadrula,,"{""lat"": 50.4, ""lon"": -96.8}",,FALSE,FALSE,,,8,,cmn,http://biocol.org/urn:lsid:biocol.org:col:34935,,animalia,,,,,,,"at st. jean baptiste, approx. 50 mi. s of winnipeg",,,,,,,,winnipeg,910a7d66-ca36-a364-5bb0-dd0f2952ca9f,unionoida,mollusca,"[""2e03b83d-d2b9-4a8e-90b5-42b5b1301a92\\910a7d66-ca36-a364-5bb0-dd0f2952ca9f""]",,2e03b83d-d2b9-4a8e-90b5-42b5b1301a92,quadrula quadrula,,224,manitoba,2287998,accepted,genus,,eb176791-3d1a-446f-92aa-232ebefe3ef3,8/12/1961,,,
431cff35-3da7-41d7-873a-17db11b9eb3d,,,preservedspecimen,,quadrula,cmnml 043355,bivalvia,cmnml,http://grbio.org/cool/y8q9-71ez,,"stansbery, david h.",,,north america,,united states,usa,franklin co. (oh),1959-05-07T00:00:00+00:00,2018-03-02T09:11:07.997545+00:00,0.173913043,,,,,,62779dfa9b277699a6fa8371efd7a0bdfef7b304,5/7/1959,unionidae,,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""dwc_class_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_kingdom_added"", ""dwc_family_added"", ""dwc_datasetid_replaced"", ""dwc_genus_added""]",,quadrula,,"{""lat"": 39.883333, ""lon"": -82.9}",,FALSE,FALSE,,,3,,cmn,http://biocol.org/urn:lsid:biocol.org:col:34935,,animalia,,,,,,,"big walnut creek, franklin co., se of columbus, nw of groveport,",,,,,,,,,978faa1d-fa1d-a1d4-14b3-4ece0af58248,unionoida,mollusca,"[""2e03b83d-d2b9-4a8e-90b5-42b5b1301a92\\978faa1d-fa1d-a1d4-14b3-4ece0af58248""]",,2e03b83d-d2b9-4a8e-90b5-42b5b1301a92,quadrula quadrula,,127,ohio,2287998,accepted,genus,,431cff35-3da7-41d7-873a-17db11b9eb3d,5/7/1959,,,
903f1daa-19cb-47c6-b09a-7e3bef6c1cd0,,,preservedspecimen,,quadrula,cmnml 092964,bivalvia,cmnml,http://grbio.org/cool/y8q9-71ez,,"kidd, brian t.",,,north america,,canada,can,haldimand (on),1971-08-08T00:00:00+00:00,2018-03-02T09:11:07.997545+00:00,0.202898551,,,,,,97695578ea5f99d3fc09dc07c9ce5378addd3d99,8/8/1971,unionidae,,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""dwc_class_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_order_added"", ""dwc_kingdom_added"", ""dwc_family_added"", ""dwc_datasetid_replaced"", ""dwc_genus_added""]",,quadrula,,"{""lat"": 42.9, ""lon"": -79.6}",,FALSE,FALSE,animalia; mollusca; bivalvia; paleoheterodonta; unionoida; unionoidea; unionidae; quadrula,,1,,cmn,http://biocol.org/urn:lsid:biocol.org:col:34935,,animalia,,,,,,,"grand river, station 71-104 verify the lat and long --------------> these are not the same as in the catalogue national museum of canada mollusks",,,,,,,,dunnville,9b0c8a8f-067b-67b4-fa89-ece803c2e397,unionoida,mollusca,"[""2e03b83d-d2b9-4a8e-90b5-42b5b1301a92\\9b0c8a8f-067b-67b4-fa89-ece803c2e397""]",,2e03b83d-d2b9-4a8e-90b5-42b5b1301a92,quadrula quadrula,,220,ontario,2287998,accepted,genus,,903f1daa-19cb-47c6-b09a-7e3bef6c1cd0,8/8/1971,,,
d44aae26-7be7-4ce0-b2ce-1a70049db8f9,,,preservedspecimen,,quadrula,cmnml 014324,bivalvia,cmnml,http://grbio.org/cool/y8q9-71ez,,"clarke, arthur h.; clarke, louise r.",,,north america,,canada,can,haldimand (on),1958-09-01T00:00:00+00:00,2018-03-02T09:11:07.997545+00:00,0.217391304,,,,,,ec9e879e68820f74845094c616827d64029179e0,9/1/1958,unionidae,,"[""geopoint_datum_missing"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""dwc_class_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_order_added"", ""dwc_kingdom_added"", ""dwc_family_added"", ""dwc_datasetid_replaced"", ""dwc_genus_added""]",,quadrula,,"{""lat"": 42.883333, ""lon"": -79.616667}",,FALSE,FALSE,animalia; mollusca; bivalvia; paleoheterodonta; unionoida; unionoidea; unionidae; quadrula,,10,,cmn,http://biocol.org/urn:lsid:biocol.org:col:34935,,animalia,,,,,,,"grand river, w. shore of grand island",,,,,,,,dunnvillebyng,a4f5c966-d6fe-6fe4-cbaa-e10ea2542641,unionoida,mollusca,"[""2e03b83d-d2b9-4a8e-90b5-42b5b1301a92\\a4f5c966-d6fe-6fe4-cbaa-e10ea2542641""]",,2e03b83d-d2b9-4a8e-90b5-42b5b1301a92,quadrula quadrula,,244,ontario,2287998,accepted,genus,,d44aae26-7be7-4ce0-b2ce-1a70049db8f9,9/1/1958,,,
3067b492-7fa4-404f-9720-344520888630,,,preservedspecimen,,quadrula,cmnml 069374,bivalvia,cmnml,http://grbio.org/cool/y8q9-71ez,,"leonard, a.b.",,,north america,,united states,usa,linn co. (ks),1941-09-20T00:00:00+00:00,2018-03-02T09:11:07.997545+00:00,0.173913043,,,,,,73788b2ac41b2b0ba8e4a1a698d058097eb9a5ba,9/20/1941,unionidae,,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""dwc_class_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_kingdom_added"", ""dwc_family_added"", ""dwc_datasetid_replaced"", ""dwc_genus_added""]",,quadrula,,"{""lat"": 38.35, ""lon"": -94.75}",,FALSE,FALSE,,,1,,cmn,http://biocol.org/urn:lsid:biocol.org:col:34935,,animalia,,,,,,,"marais des cygnes riv., shoals w end of la cygne",,,,,,,,,b5b92bcb-d744-7444-67b9-1cd51dc94ebc,unionoida,mollusca,"[""2e03b83d-d2b9-4a8e-90b5-42b5b1301a92\\b5b92bcb-d744-7444-67b9-1cd51dc94ebc""]",,2e03b83d-d2b9-4a8e-90b5-42b5b1301a92,quadrula quadrula,,263,kansas,2287998,accepted,genus,,3067b492-7fa4-404f-9720-344520888630,9/20/1941,,,
0597fdb6-fd87-4488-9a5c-7a8c2d0cfddd,,,preservedspecimen,,quadrula,cmnml 031090,bivalvia,cmnml,http://grbio.org/cool/y8q9-71ez,,"athearn, herbert d.; stein, carol b.; clarke, arthur h.",,,north america,,united states,usa,st. mary parish,1964-07-23T00:00:00+00:00,2018-03-02T09:11:07.997545+00:00,0.188405797,,,,,,e4d05a3632db9a6e939617c4c72da9a3159ac01a,7/23/1964,unionidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""dwc_class_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_kingdom_added"", ""dwc_family_added"", ""dwc_datasetid_replaced"", ""dwc_genus_added""]",,quadrula,,"{""lat"": 29.691667, ""lon"": -91.107778}",,FALSE,FALSE,,,20,,cmn,http://biocol.org/urn:lsid:biocol.org:col:34935,,animalia,,,,,,,"lake palourde, 3 mi. n of amelia",,,,,,,,,d38ce6d9-a622-6224-ec8f-2de266fbd219,unionoida,mollusca,"[""2e03b83d-d2b9-4a8e-90b5-42b5b1301a92\\d38ce6d9-a622-6224-ec8f-2de266fbd219""]",,2e03b83d-d2b9-4a8e-90b5-42b5b1301a92,quadrula quadrula,,205,louisiana,2287998,accepted,genus,,0597fdb6-fd87-4488-9a5c-7a8c2d0cfddd,7/23/1964,,,
f092ade1-101f-47c0-9c5c-485b14dbf3c6,,,preservedspecimen,,quadrula,cmnml 022602,bivalvia,cmnml,http://grbio.org/cool/y8q9-71ez,,"clarke, arthur h.",,,north america,,united states,usa,pembina co.,,2018-03-02T09:11:07.997545+00:00,0.15942029,,,,,,8fe6f23c1aacc207de39c67d8ed736737d7e0038,1964-08-065,unionidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""dwc_class_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_kingdom_added"", ""dwc_family_added"", ""dwc_datasetid_replaced"", ""dwc_genus_added""]",,quadrula,,"{""lat"": 48.573056, ""lon"": -97.148333}",,FALSE,FALSE,,,2,,cmn,http://biocol.org/urn:lsid:biocol.org:col:34935,,animalia,,,,,,,"red riv., 2 mi. ne of drayton",,,,,,,,,e94d026f-f7dd-7dd4-a4ae-53cb4b23cc30,unionoida,mollusca,"[""2e03b83d-d2b9-4a8e-90b5-42b5b1301a92\\e94d026f-f7dd-7dd4-a4ae-53cb4b23cc30""]",,2e03b83d-d2b9-4a8e-90b5-42b5b1301a92,quadrula quadrula,,,north dakota,2287998,accepted,genus,,f092ade1-101f-47c0-9c5c-485b14dbf3c6,1964-08-065,,,
cdf346a3-0312-428a-be6d-00e86d4ff2b7,,,preservedspecimen,,quadrula,cmnml 020067,bivalvia,cmnml,http://grbio.org/cool/y8q9-71ez,,"clarke, arthur h.; clarke, louise r.; lubinsky, irene r",,,north america,,canada,can,,1961-08-19T00:00:00+00:00,2018-03-02T09:11:07.997545+00:00,0.188405797,,,,,,f008a0aa38f3b65d3c49dd86fd5a7ad7ee0cb65c,8/19/1961,unionidae,,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""rev_geocode_mismatch"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""dwc_class_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_order_added"", ""dwc_kingdom_added"", ""dwc_family_added"", ""dwc_datasetid_replaced"", ""dwc_genus_added""]",,quadrula,,"{""lat"": 46.766667, ""lon"": -97.15}",,FALSE,FALSE,animalia; mollusca; bivalvia; paleoheterodonta; unionoida; unionoidea; unionidae; quadrula,,1,,cmn,http://biocol.org/urn:lsid:biocol.org:col:34935,,animalia,,,,,,,lasalle riv.,,,,,,,,st. norbert,f8669e8c-5465-4654-1ca7-389a5835060e,unionoida,mollusca,"[""2e03b83d-d2b9-4a8e-90b5-42b5b1301a92\\f8669e8c-5465-4654-1ca7-389a5835060e""]",stac291,2e03b83d-d2b9-4a8e-90b5-42b5b1301a92,quadrula quadrula,,231,manitoba,2287998,accepted,genus,,cdf346a3-0312-428a-be6d-00e86d4ff2b7,8/19/1961,,,
2371f470-c0f0-4380-9163-f50d5aa5f16c,,,preservedspecimen,,quadrula,cmnml 093021,bivalvia,cmnml,http://grbio.org/cool/y8q9-71ez,,"frith, rowley",,,north america,,canada,can,essex co. (on),1962-07-31T00:00:00+00:00,2018-03-02T09:11:07.997545+00:00,0.202898551,,,,,,1cd7c3f36b1cffa27058c5c471550f6fcf1fb0be,7/31/1962,unionidae,,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""dwc_class_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_order_added"", ""dwc_kingdom_added"", ""dwc_family_added"", ""dwc_datasetid_replaced"", ""dwc_genus_added""]",,quadrula,,"{""lat"": 41.766667, ""lon"": -82.65}",,FALSE,FALSE,animalia; mollusca; bivalvia; paleoheterodonta; unionoida; unionoidea; unionidae; quadrula,,2,,cmn,http://biocol.org/urn:lsid:biocol.org:col:34935,,animalia,,,,,,,lake erie; locnm: pelee island,,,,,,,,pelee i.,1859a0c7-0311-3114-ec98-809b650e70cc,unionoida,mollusca,"[""2e03b83d-d2b9-4a8e-90b5-42b5b1301a92\\1859a0c7-0311-3114-ec98-809b650e70cc""]",,2e03b83d-d2b9-4a8e-90b5-42b5b1301a92,quadrula quadrula,,212,ontario,2287998,accepted,genus,,2371f470-c0f0-4380-9163-f50d5aa5f16c,7/31/1962,,,
2af3e54b-e0f9-4672-b456-a26232fac9d4,,,preservedspecimen,,quadrula,cmnml 014694,bivalvia,cmnml,http://grbio.org/cool/y8q9-71ez,,"athearn, herbert d.",,,north america,,canada,can,,1963-08-04T00:00:00+00:00,2018-03-02T09:11:07.997545+00:00,0.188405797,,,,,,87c51b2a0ac73218a0367b4db79e05bf49f744dc,8/4/1963,unionidae,,"[""geopoint_datum_missing"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""dwc_class_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_order_added"", ""dwc_kingdom_added"", ""dwc_family_added"", ""dwc_datasetid_replaced"", ""dwc_genus_added""]",,quadrula,,"{""lat"": 42.716667, ""lon"": -81.954167}",,FALSE,FALSE,animalia; mollusca; bivalvia; paleoheterodonta; unionoida; unionoidea; unionidae; quadrula,,3,,cmn,http://biocol.org/urn:lsid:biocol.org:col:34935,,animalia,,,,,,,"1.8 mi. ne of shetland, lambton co.",,,,,,,,,21a5b2b4-ba48-a484-3498-251a7a77eee4,unionoida,mollusca,"[""2e03b83d-d2b9-4a8e-90b5-42b5b1301a92\\21a5b2b4-ba48-a484-3498-251a7a77eee4""]",,2e03b83d-d2b9-4a8e-90b5-42b5b1301a92,quadrula quadrula,,216,ontario,2287998,accepted,genus,,2af3e54b-e0f9-4672-b456-a26232fac9d4,8/4/1963,,,
