species,institution_code,catalog_number,basis_of_record,individual_count,country,state_or_province,locality,collection_year,latitude,longitude,
Amblema plicata,cm,74405,preservedspecimen,2,united states,pennsylvania,ohio r baden(near) montgomery pool rm 19.4-19.5 rdb,2005,,,
Amblema plicata,cm,74420,preservedspecimen,2,united states,pennsylvania,ohio r baden(near) montgomery pool rm 26.5-26.6 rdb,2005,,,
Amblema plicata,cm,82138,preservedspecimen,1,united states,kentucky,green r honakers ferry,1971,,,
Amblema plicata,cm,88905,preservedspecimen,3,united states,texas,sabine r,1925,,,
Amblema plicata,cm,61.4543,preservedspecimen,3,united states,ohio,ohio r portsmouth,1910,38.72,-82.98,
Amblema plicata,cm,67-26,preservedspecimen,3,united states,ohio,big walnut cr,,,,
Amblema plicata,cm,61.1121,preservedspecimen,1,united states,ohio,tuscarawas r,,,,
Amblema plicata,cm,61.11754,preservedspecimen,2,united states,texas,san saba r,,,,
Amblema plicata,cm,67391,preservedspecimen,1,united states,kentucky,licking r butler(bank midden),1971,,,
Amblema plicata,mcz,385603,preservedspecimen,1,united states,iowa,[no specific locality data],1700,,,
Amblema plicata,usnm,738298,preservedspecimen,4,united states,kansas,marais des cygnes river,1956,,,
Amblema plicata,usnm,120671,preservedspecimen,2,united states,louisiana,saline bayou,,,,
Amblema plicata,usnm,853401,preservedspecimen,2,united states,oklahoma,salt creek 2.2 mile nw of fairfax,1978,,,
Amblema plicata,usnm,595975,preservedspecimen,2,united states,louisiana,10 mile e of opelousas,1949,,,
Amblema plicata,usnm,1014731,preservedspecimen,2,united states,kentucky,green river 1/2 to 2 miles below dam at rochester,1965,,,
Amblema plicata,usnm,540182,preservedspecimen,2,united states,iowa,big sioux river granite,1910,,,
Amblema plicata,usnm,465305,preservedspecimen,2,united states,texas,linn lake,,,,
Amblema plicata,usnm,745836,preservedspecimen,2,united states,wisconsin,genoa township mississippi river,1907,,,
Amblema plicata,usnm,508616,preservedspecimen,4,united states,iowa,grand river,,,,
Amblema plicata,usnm,84170,preservedspecimen,1,united states,texas,houston,,,,
Amblema plicata,usnm,477099,preservedspecimen,1,united states,alabama,claiborne,1933,,,
Amblema plicata,usnm,508484,preservedspecimen,1,united states,iowa,westfield,1906,,,
Amblema plicata,usnm,738437,preservedspecimen,5,united states,kansas,neosho river,1957,,,
Amblema plicata,usnm,102077,preservedspecimen,4,united states,texas,,,,,
Amblema plicata,usnm,451936,preservedspecimen,2,united states,illinois,calumet river,,,,
Amblema plicata,usnm,160795,preservedspecimen,2,united states,alabama,tallapoosa river shorter,,,,
Amblema plicata,usnm,743173,preservedspecimen,14,united states,kansas,wakarusa river,,,,
Amblema plicata,usnm,160723,preservedspecimen,1,united states,alabama,little river,,,,
Amblema plicata,usnm,514991,preservedspecimen,4,united states,ohio,cincinnati,,,,
Amblema plicata,inhs,41094,preservedspecimen,1,united states,illinois,north fork vermilion river 0.75 mi sw alvin rt. 119 north america,2011,40.30015,-87.61822,
Amblema plicata,inhs,4671,preservedspecimen,3,united states,illinois,beaucoup creek 1.1 mi sw vergennes north america,1987,37.89145,-89.35902,
Amblema plicata,inhs,47186,preservedspecimen,1,united states,wisconsin,chippewa river 1.3 mi nw meridean north america,2013,44.7525,-91.80849,
Amblema plicata,inhs,47258,preservedspecimen,1,united states,minnesota,minnesota river 1.3 mi wsw morton north america,2012,44.5439,-95.0095,
Amblema plicata,inhs,49104,preservedspecimen,1,united states,illinois,scattering fork 3.5 mi s camargo rt. 130 north america,2014,39.7426,-88.1762,
Amblema plicata,inhs,49132,preservedspecimen,2,united states,illinois,embarras river 5.2 mi s charleston accessed off co. rd. 300n north america,2014,39.4203,-88.1775,
Amblema plicata,inhs,49522,preservedspecimen,2,united states,wisconsin,mississippi river 2 mi n la crescent north america,2010,43.85496,-91.293434,
Amblema plicata,inhs,49666,preservedspecimen,1,united states,minnesota,st. croix river prescott wisconsin at mouth north america,2012,44.74813,-92.80432,
Amblema plicata,inhs,81723,preservedspecimen,1,united states,illinois,mississippi river batchtown state fish & waterfowl management area; pool 25 north america,2003,39.04992,-90.69969,
Amblema plicata,inhs,82763,preservedspecimen,1,united states,missouri,muncas creek 2.5 mi e salisbury north america,2003,39.42243,-92.75006,
Amblema plicata,inhs,83190,preservedspecimen,1,united states,iowa,lytle creek belleville- cascade rd. north america,2015,42.2415,-90.73312,
Amblema plicata,usnm,129003,preservedspecimen,2,united states,texas,beasons creek,,,,
Amblema plicata,usnm,592338,preservedspecimen,4,united states,kentucky,salt river rolling fork new haven,1927,,,
Amblema plicata,usnm,473374,preservedspecimen,2,united states,arkansas,swan lake white river opposite st. charles,1934,,,
Amblema plicata,usnm,746317,preservedspecimen,4,united states,iowa,spring valley,1907,,,
Amblema plicata,usnm,84174,preservedspecimen,32,united states,ohio,,,,,
Amblema plicata,usnm,1016922,preservedspecimen,2,united states,arkansas,saint francis river bay 1 mile southwest of parkin,1964,,,
Amblema plicata,usnm,756509,preservedspecimen,2,united states,illinois,dividing ridge,1907,,,
Amblema plicata,usnm,592357,preservedspecimen,30,united states,georgia,cedar ridge ocallula creek 4.5 mile e of dalton,,,,
Amblema plicata,usnm,605515,preservedspecimen,2,united states,louisiana,bayou teche,,,,
Amblema plicata,usnm,535307,preservedspecimen,2,united states,iowa,mississippi river n of marquette,1922,,,
Amblema plicata,usnm,84177,preservedspecimen,2,united states,tennessee,,,,,
Amblema plicata,usnm,150016,preservedspecimen,2,united states,iowa,mississippi river,,,,
Amblema plicata,usnm,451984,preservedspecimen,2,united states,michigan,saginaw river,,,,
Amblema plicata,usnm,199401,preservedspecimen,6,united states,mississippi,big hatchie river crum's mill,,,,
Amblema plicata,usnm,123170,preservedspecimen,2,united states,minnesota,fort snelling,,,,
Amblema plicata,usnm,84192,preservedspecimen,5,united states,tennessee,,,,,
Amblema plicata,usnm,613937,preservedspecimen,1,united states,kansas,glen elder reservoir,,,,
Amblema plicata,uf,484056-mollusca,preservedspecimen,1,united states,michigan,grand rapids grand river,,,,
Amblema plicata,usnm,745386,preservedspecimen,6,united states,ohio,madison big walnut creek se of columbus + nw of groveport,1959,,,
Amblema plicata,usnm,745688,preservedspecimen,1,united states,,; ; united states; ; mississippi river; along shore winona minn.; [53.5 mi ssw eau claire wisc.; r7w t107n; winona twp. winona co. minn.],,,,
Amblema plicata,usnm,84165,preservedspecimen,1,united states,ohio,; ; united states; ohio; cincinnati,,,,
Amblema plicata,usnm,508630,preservedspecimen,12,united states,iowa,; ; united states; iowa; muscatine; miss. river.,,,,
Amblema plicata,usnm,118270,preservedspecimen,10,united states,illinois,; ; united states; illinois; clark co.; york.,,,,
Amblema plicata,usnm,746317,preservedspecimen,4,united states,iowa,; ; united states; iowa; mississippi river; lyons; [2.5 mi n clinton; r7e t82n; spring valley twp.; clinton co.],,,,
Amblema plicata,usnm,84166,preservedspecimen,1,united states,mississippi,; ; united states; mississippi; james r.,,,,
Amblema plicata,usnm,217168,preservedspecimen,8,united states,ohio,; ; united states; ohio; sta. 15 ohio r. cincinnati,,,,
Amblema plicata,usnm,25645,preservedspecimen,4,united states,indiana,; ; united states; indiana; white river.,,,,
Amblema plicata,usnm,464745,preservedspecimen,10,united states,michigan,; ; united states; michigan; ottawa co.; grand r.,,,,
Amblema plicata,usnm,508484,preservedspecimen,1,united states,iowa,; ; united states; iowa; westfield; below rock cr. s. of westfield.,,,,
Amblema plicata,usnm,513745,preservedspecimen,2,united states,kansas,; ; united states; kansas; trego co.; saline river.,,,,
Amblema plicata,usnm,743139,preservedspecimen,6,united states,kansas,; ; united states; kansas; lyon co.; neosho r.,,,,
Amblema plicata,usnm,84181,preservedspecimen,2,united states,indiana,; ; united states; indiana; new harmony.,,,,
Amblema plicata,usnm,745431,preservedspecimen,2,united states,ohio,; ; united states; ohio; ohio r. at ruhoff's camp 2 mi above coney id. hamilton co,,,,
Amblema plicata,usnm,539961,preservedspecimen,2,united states,kansas,; ; united states; kansas; neosho river.; emporia.,,,,
Amblema plicata,usnm,746301,preservedspecimen,1,united states,iowa,; ; united states; iowa; mouth of elk river; [elk river flows into mississippi river 9.8 mi n clinton; r7e t83n; elk river twp.; clinton co.],,,,
Amblema plicata,inhs,25086,preservedspecimen,1,united states,illinois,salt fork vermilion river 2 mi e oakwood north america,2000,40.10164,-87.73916,
Amblema plicata,inhs,86224,preservedspecimen,1,united states,missouri,mississippi river pool 20 river mile 353.4 river mile 353.4 north america,2013,40.28677,-91.4929,
Amblema plicata,inhs,84946,preservedspecimen,1,united states,minnesota,mississippi river 3 river miles upstream spring lake river mile 823.5- 824.5 north america,,44.775805,-93.018393,
Amblema plicata,inhs,84971,preservedspecimen,1,united states,iowa,mississippi river pool 16 river mile 463.7- 464.7 north america,,41.44117,-90.88632,
Amblema plicata,ut,npl00040589.000,fossilspecimen,1,united states,texas,lake wichita,1994,33.8305438,-98.5568425,
Amblema plicata,ut,ut000042297.000,fossilspecimen,1,united states,texas,sabine river near big sandy,,,,
Amblema plicata,ut,npl00040623.000,fossilspecimen,1,united states,texas,crook lake,1994,33.7195307,-95.5846871,
Amblema plicata,inhs,33055,preservedspecimen,1,united states,illinois,illinois river 4.6 mi e griggsville river mile 62.6 north america,2002,39.72093,-90.63889,
Amblema plicata,usnm,746280,preservedspecimen,6,united states,illinois,savanna,1907,,,
Amblema plicata,usnm,123351,preservedspecimen,2,united states,texas,; ; united states; texas; travis co.; onion cr.; sta.103,,,,
Amblema plicata,usnm,102112,preservedspecimen,22,united states,texas,; ; united states; texas; lee co.; w yegua cr.,,,,
Amblema plicata,usnm,30613,preservedspecimen,2,united states,texas,; ; united states; texas;,,,,
Amblema plicata,usnm,538762,preservedspecimen,1,united states,texas,; ; united states; texas; milam co.; cameron; brazos riv.; upstream from black bridge; 15.5 m.ne pothole in loose sand+pebbles,,,,
Amblema plicata,usnm,540266,preservedspecimen,4,united states,texas,; ; united states; texas; w yegua cr.,,,,
Amblema plicata,usnm,512359,preservedspecimen,10,united states,tennessee,; ; united states; tennessee; columbia,,,,
Amblema plicata,usnm,508511,preservedspecimen,2,united states,iowa,; ; united states; iowa; davenport.,,,,
Amblema plicata,usnm,535277,preservedspecimen,2,united states,iowa,; ; united states; iowa; muscatine; harper's muck; burdett's slough.,,,,
Amblema plicata,usnm,755920,preservedspecimen,9,united states,missouri,; ; united states; missouri; mississippi river; 3 m s of hannibal; [r4w t56n; saverton twp.; ralls co.],,,,
Amblema plicata,utep,5633,preservedspecimen,1,united states,texas,lake lyndon b. johnson,,30.5666666667,-98.3833333333,
Amblema plicata,utep,5189,preservedspecimen,1,united states,texas,medina river at south side of castroville on s constantinople street,1977,29.347,-98.8763333333,
Amblema plicata,utep,4878,preservedspecimen,1,united states,texas,lake monte alta on west side of texas farm rd 88 - 3 miles n of monte alta,1976,26.418,-97.9568333333,
Amblema plicata,utep,12884,preservedspecimen,1,united states,texas,elm creek (colorado river drainage); ballinger 3 mi n,1991,31.79726,-99.93358,
Amblema plicata,ansp,a14656,preservedspecimen,1,united states,ohio,cincinnati ohio river,,39.15,-84.45,
Amblema plicata,ansp,a16935,preservedspecimen,1,united states,pennsylvania,crystal point presque isle bay millcreek township,1989,42.154722,-80.089999,
Amblema plicata,ansp,a17275,preservedspecimen,1,united states,arkansas,upriver from route 122 at ferry crossing about 2 miles north of oil trough white river,1991,35.630833,-91.460277,
Amblema plicata,ansp,97579,preservedspecimen,4,united states,louisiana,myatt's landing ouachita river (15 mi. by water below monroe),,,,
Amblema plicata,usnm,512405,preservedspecimen,4,united states,kansas,wichita,,,,
Amblema plicata,inhs,18019,preservedspecimen,2,united states,illinois,mississippi river 3 mi wsw galena deadmans slough north america,1995,42.40481,-90.50393,
Amblema plicata,inhs,7245,preservedspecimen,1,united states,illinois,south fork sangamon river 2 mi w edinburg north america,1988,39.65477,-89.43395,
Amblema plicata,inhs,7638,preservedspecimen,1,united states,illinois,big muddy river 4 mi e grand tower rattlesnake ferry north america,1988,37.62521,-89.4282,
Amblema plicata,inhs,29238,preservedspecimen,1,united states,illinois,salt creek 2 mi ne kenney gash bridge north america,2003,40.1085,-89.0152,
Amblema plicata,inhs,35816,preservedspecimen,2,united states,illinois,east fork lamoine river 6.4 mi w colchester rt. 136 bridge north america,2009,40.40971,-90.91195,
Amblema plicata,inhs,37803,preservedspecimen,4,united states,indiana,wabash river grand chain north america,,38.02285,-88.01717,
Amblema plicata,inhs,3274,preservedspecimen,1,united states,illinois,sangamon river 2.5 mi nne mt. auburn s of illiopolis north america,1958,39.8084,-89.24566,
Amblema plicata,inhs,26946,preservedspecimen,1,united states,illinois,apple river 2.2 mi sse hanover north america,2001,42.22204,-90.26457,
Amblema plicata,inhs,5024,preservedspecimen,1,united states,indiana,wabash river 1.25 mi downstream huntington dam at bridge north america,1988,40.85341,-85.48977,
Amblema plicata,inhs,16856,preservedspecimen,1,united states,illinois,fox river oswego downstream from bypass rt. 20 bridge north america,,41.68514,-88.35665,
Amblema plicata,inhs,20818,preservedspecimen,2,united states,illinois,wabash river grayville north america,1997,38.25439,-87.98787,
Amblema plicata,inhs,32246,preservedspecimen,1,united states,illinois,hodges creek 3.6 mi ene rockbridge co. rd. 50e north america,2007,39.28392,-90.13917,
Amblema plicata,inhs,44346,preservedspecimen,1,united states,illinois,illinois river 3.4 mi ene seneca marseilles pool north america,2013,41.32604,-88.54642,
Amblema plicata,inhs,26609,preservedspecimen,2,united states,illinois,mississippi river crooked slough savanna army depot north america,2001,42.21882,-90.34791,
Amblema plicata,inhs,37791,preservedspecimen,4,united states,indiana,wabash river terre haute north america,,39.46681,-87.41976,
Amblema plicata,uf,271003-mollusca,preservedspecimen,1,united states,louisiana,mt. lebanon,,,,
Amblema plicata,inhs,1338,preservedspecimen,1,united states,illinois,sangamon river north america,,,,
Amblema plicata,inhs,33726,preservedspecimen,1,united states,minnesota,minnesota river 2.4 mi nw burnsville hennepin co. line north america,2006,44.79244,-93.31201,
Amblema plicata,inhs,13287,preservedspecimen,5,united states,illinois,north fork vermilion river 1.5 mi wnw wing north america,1991,40.82779,-88.43183,
Amblema plicata,inhs,34510,preservedspecimen,1,united states,illinois,coal creek 2 mi n annawan w of rt. 78 at closed bridge north america,2009,41.43307,-89.92039,
Amblema plicata,inhs,7216,preservedspecimen,2,united states,illinois,south fork sangamon river 3.5 mi wsw taylorville north america,1988,39.53151,-89.35759,
Amblema plicata,omnh,15439,preservedspecimen,1,united states,texas,arlington,1978,32.69899,-97.214637,
Amblema plicata,inhs,32648,preservedspecimen,1,united states,illinois,bonpas creek 1 mi n browns rt. 15 bridge north america,2008,38.38621,-87.97534,
Amblema plicata,inhs,30608,preservedspecimen,1,united states,iowa,mississippi river dubuque between rt. 20 & r.r. bridge north america,2005,42.4984,-90.6536,
Amblema plicata,inhs,45357,preservedspecimen,1,united states,illinois,illinois river 1.9 mi e peoria heights upper peoria lake river mile 167.5- 167.7 north america,1966,40.745,-89.5384,
Amblema plicata,inhs,30900,preservedspecimen,1,united states,kansas,whitewater river 1 mi w augusta u.s. hwy. 54/400 bridge north america,2005,37.6799,-96.9955,
Amblema plicata,inhs,21673,preservedspecimen,8,united states,illinois,cache river 1 mi ne belknap north america,1997,37.335,-88.92521,
Amblema plicata,inhs,35001,preservedspecimen,1,united states,illinois,crab orchard creek 3.3 mi w cambria dillienger rd. north america,2009,37.77256,-89.17895,
Amblema plicata,uf,229737-mollusca,preservedspecimen,1,united states,alabama,decatur,,,,
Amblema plicata,inhs,9184,preservedspecimen,2,united states,illinois,kickapoo creek 3 mi n lincoln at bridge north america,1989,40.19202,-89.36039,
Amblema plicata,inhs,1575,preservedspecimen,2,united states,illinois,wabash river north america,,,,
Amblema plicata,inhs,44353,preservedspecimen,1,united states,illinois,illinois river 2.5 mi ese marseilles marseilles pool river mile 249.7 north america,2013,41.31508,-88.6578,
Amblema plicata,inhs,13236,preservedspecimen,1,united states,illinois,north fork vermilion river danville u.s. rt. 150 north america,1991,40.12413,-87.6388,
Amblema plicata,omnh,15389,preservedspecimen,1,united states,oklahoma,,1911,,,
Amblema plicata,uf,180580-mollusca,preservedspecimen,1,united states,texas,denton,,,,
Amblema plicata,inhs,9858,preservedspecimen,3,united states,illinois,fox river e edge of dayton below bridge and dam north america,1958,41.38614,-88.79022,
Amblema plicata,inhs,7732,preservedspecimen,1,united states,illinois,mississippi river osborn chute 3 mi s crystal city missouri river mile 144.6- 146.5 north america,1988,38.18831,-90.32798,
Amblema plicata,inhs,3467,preservedspecimen,1,united states,illinois,beaucoup creek ne murphysboro below kimmel bridge north america,1987,37.80561,-89.29419,
Amblema plicata,inhs,32335,preservedspecimen,4,united states,illinois,fish creek 2 mi n chandlerville e of rt. 78 bridge north america,2008,40.07766,-90.15204,
Amblema plicata,inhs,28923,preservedspecimen,1,united states,illinois,spoon river 4 mi s seville old bridge north america,2004,40.4459,-90.3505,
Amblema plicata,inhs,36,preservedspecimen,1,united states,illinois,kaskaskia river 4 mi ssw shelbyville moore bridge north america,1979,39.3402,-88.8247,
Amblema plicata,inhs,10037,preservedspecimen,10,united states,illinois,fox river 2 mi s plano north america,1958,41.63338,-88.53673,
Amblema plicata,uf,67932-mollusca,preservedspecimen,1,united states,georgia,tombigbee river at mcintosh near junction with alabama river,,,,
Amblema plicata,inhs,12598,preservedspecimen,1,united states,indiana,west fork white river spencer north america,1991,39.2821,-86.74556,
Amblema plicata,inhs,22900,preservedspecimen,2,united states,illinois,mississippi river pool 15 main channel near campbell island river mile 490 north america,1998,41.53868,-90.43945,
Amblema plicata,inhs,45071,preservedspecimen,1,united states,illinois,illinois river 5 mi wsw grafton river mile 5.5 north america,1966,38.9535,-90.52451,
Amblema plicata,inhs,6650,preservedspecimen,7,united states,indiana,wabash river americus north america,1988,40.52763,-86.76229,
Amblema plicata,inhs,2012,preservedspecimen,9,united states,indiana,east fork white river hindostan falls north america,1985,38.62371,-86.8536,
Amblema plicata,inhs,28018,preservedspecimen,1,united states,illinois,embarras river 2 mi se charleston rt. 130 bridge north america,2002,39.45755,-88.14653,
Amblema plicata,inhs,34847,preservedspecimen,1,united states,illinois,mazon river 4 mi wsw coal city co. rd. 1000s north america,2009,41.2735,-88.36069,
Amblema plicata,inhs,5051,preservedspecimen,14,united states,indiana,wabash river 0.5 mi s attica near island north america,1988,40.29028,-87.26069,
Amblema plicata,inhs,41221,preservedspecimen,1,united states,illinois,mauvaise terre creek exeter exeter rd. bridge north america,2011,39.72094,-90.50193,
Amblema plicata,inhs,39805,preservedspecimen,1,united states,illinois,sugar creek 1.5 mi nw milford co. rd. 1100n bridge north america,2010,40.64728,-87.72182,
Amblema plicata,inhs,32087,preservedspecimen,1,united states,illinois,ditch 2 mi e camp travis asbury rd. crossing north america,2007,38.6495,-88.2905,
Amblema plicata,inhs,36779,preservedspecimen,6,united states,illinois,mississippi river quincy north america,,39.94215,-91.43025,
Amblema plicata,inhs,6832,preservedspecimen,1,united states,illinois,ohio river mound city north america,1988,37.08569,-89.158,
Amblema plicata,inhs,39924,preservedspecimen,1,united states,illinois,iroquois river 4.5 mi ene watseka co. rd. 2500e bridge north america,2010,40.79093,-87.65419,
Amblema plicata,inhs,2566,preservedspecimen,1,united states,illinois,embarras river 3.5 mi sse rardin airtight bridge north america,1986,39.55502,-88.08946,
Amblema plicata,inhs,13385,preservedspecimen,1,united states,illinois,fox river dayton main st. bridge north america,1991,41.38467,-88.79047,
Amblema plicata,inhs,18972,preservedspecimen,1,united states,illinois,wabash river 2 mi n new harmony opp. bull island north america,1996,38.1634,-87.9341,
Amblema plicata,inhs,32414,preservedspecimen,1,united states,illinois,mississippi river 2 mi ese louisiana mo pool 24 river mile 280.6 north america,,39.43739,-91.00692,
Amblema plicata,inhs,8608,preservedspecimen,2,united states,illinois,salt fork vermilion river 2.5 mi n catlin above jct. with middle fork north america,1956,40.10374,-87.71812,
Amblema plicata,inhs,12381,preservedspecimen,1,united states,indiana,west fork white river 2 mi nw elnora north america,1991,38.89401,-87.11042,
Amblema plicata,inhs,42943,preservedspecimen,2,united states,illinois,ohio river mound city boat ramp river mile 973 north america,2012,37.08688,-89.15611,
Amblema plicata,inhs,6190,preservedspecimen,2,united states,illinois,wabash river 2 mi se heathsville near johnsons cutoff north america,1988,38.87922,-87.53559,
Amblema plicata,inhs,10687,preservedspecimen,1,united states,illinois,sangamon river lincoln's new salem historic site co. hwy. bridge north america,1990,39.98197,-89.83757,
Amblema plicata,inhs,11422,preservedspecimen,2,united states,indiana,east fork white river hindostan falls north america,1990,38.62371,-86.8536,
Amblema plicata,inhs,34815,preservedspecimen,1,united states,illinois,vermilion river 4 mi s cornell humiston woods nature center canoe launch north america,2009,40.93438,-88.71726,
Amblema plicata,inhs,37577,preservedspecimen,3,united states,illinois,little wabash river north america,,,,
Amblema plicata,inhs,33089,preservedspecimen,1,united states,illinois,illinois river 2.1 mi sw meredosia opposite head of meredosia island river mile 69.4 north america,2002,39.80721,-90.58545,
Amblema plicata,inhs,38932,preservedspecimen,1,united states,illinois,illinois river 7.7 mi nnw chandlerville lower bath chute river mile 106.2 north america,2010,40.1504,-90.21409,
Amblema plicata,inhs,24922,preservedspecimen,1,united states,illinois,kaskaskia river carlyle u.s. rt. 50 bridge north america,2000,38.61023,-89.35736,
Amblema plicata,inhs,3195,preservedspecimen,3,united states,illinois,ohio river mound city north america,1986,37.08569,-89.158,
Amblema plicata,usnm,522697,preservedspecimen,1,united states,kansas,medicine lodge river 2 mile e of kiowa,,,,
Amblema plicata,uf,229806-mollusca,preservedspecimen,1,united states,michigan,grand r. near mouth,,,,
Amblema plicata,inhs,12925,preservedspecimen,35,united states,kentucky,green river 10.7 km ese brownsville downslope from ganter cave mammoth cave national park river mile 194.7 north america,1989,37.18666,-86.14862,
Amblema plicata,uf,67873-mollusca,preservedspecimen,1,united states,ohio,little miami river,,,,
Amblema plicata,inhs,36612,preservedspecimen,1,united states,illinois,illinois river [3 mi w grafton] river mile 3 north america,1995,38.96744,-90.48524,
Amblema plicata,inhs,5474,preservedspecimen,19,united states,illinois,little wabash river 4 mi s golden gate saxe bridge north america,1988,38.30016,-88.17983,
Amblema plicata,inhs,43080,preservedspecimen,1,united states,illinois,slug run 2.5 mi nw bryant girard rd. dead end north america,2012,40.47339,-90.14391,
Amblema plicata,inhs,34884,preservedspecimen,1,united states,illinois,west fork mazon river 4.2 mi ssw mazon between dwight rd. & gardner rd. north america,2009,41.18259,-88.4351,
Amblema plicata,inhs,9263,preservedspecimen,2,united states,illinois,sangamon river 4 mi w greenview north america,1989,40.084,-89.82498,
Amblema plicata,inhs,2996,preservedspecimen,1,united states,illinois,mississippi river 1 mi s nauvoo riley creek turnoff north america,1987,40.51889,-91.36295,
Amblema plicata,uf,270030-mollusca,preservedspecimen,1,united states,mississippi,columbus,,,,
Amblema plicata,inhs,37629,preservedspecimen,1,united states,illinois,pecatonica river north america,,,,
Amblema plicata,inhs,5654,preservedspecimen,22,united states,illinois,big muddy river 1.3 mi sw murphysboro sand ridge rd. at old icg r.r. trestle north america,1988,37.74893,-89.34681,
Amblema plicata,inhs,44216,preservedspecimen,1,united states,missouri,mississippi river 7.8 mi se hannibal below lock & dam 22 north america,,39.63749,-91.24618,
Amblema plicata,inhs,7046,preservedspecimen,1,united states,illinois,rock river milan below steel dam north america,1988,41.45932,-90.55498,
Amblema plicata,inhs,32509,preservedspecimen,1,united states,illinois,illinois river 5.2 mi ene griggsville river mile 63.5 north america,2002,39.729788,-90.629918,
Amblema plicata,inhs,45199,preservedspecimen,1,united states,illinois,illinois river 1.9 mi s hardin river mile 19.2- 19.4 north america,1966,39.1286,-90.6108,
Amblema plicata,inhs,5960,preservedspecimen,136,united states,illinois,little wabash river carmi rt. 1 north america,1988,38.09225,-88.15576,
Amblema plicata,inhs,15774,preservedspecimen,8,united states,kentucky,green river 13 km e brownsville 2 km w mammoth cave mammoth cave national park river mile 196.3 north america,1989,37.18444,-86.1225,
Amblema plicata,inhs,4510,preservedspecimen,1,united states,illinois,sangamon river n of springfield rt. 29 bridge north america,1987,39.87241,-89.66482,
Amblema plicata,inhs,29935,preservedspecimen,1,united states,illinois,mississippi river thebes north america,2003,37.2235,-89.4636,
Amblema plicata,inhs,32823,preservedspecimen,1,united states,illinois,ohio river 1.7 mi wnw metropolis transmission tower river mile 946.6 north america,2008,37.16056,-88.76116,
Amblema plicata,inhs,21401,preservedspecimen,3,united states,illinois,sugar creek 5.5 mi n lincoln north america,1997,40.23562,-89.37466,
Amblema plicata,inhs,16919,preservedspecimen,10,united states,illinois,kaskaskia river 7 mi e ramsey wren bridge north america,1956,39.13174,-88.97203,
Amblema plicata,inhs,37840,preservedspecimen,3,united states,indiana,big creek solitude north america,,38.01337,-87.89921,
Amblema plicata,inhs,11434,preservedspecimen,1,united states,kansas,neosho river 3 mi w americus north america,1974,38.50748,-96.31143,
Amblema plicata,inhs,6572,preservedspecimen,5,united states,illinois,ohio river 1 mi s hillerman north america,1988,37.21758,-88.8951,
Amblema plicata,omnh,15386,preservedspecimen,1,united states,oklahoma,,,,,
Amblema plicata,inhs,26694,preservedspecimen,1,united states,illinois,middle fork vermilion river 5 mi n penfield co. rd. 3500n upstream from bridge north america,2001,40.38521,-87.96437,
Amblema plicata,omnh,9436,preservedspecimen,1,united states,oklahoma,t2n r22e sec. 7,1989,34.657378,-95.042435,
Amblema plicata,inhs,38372,preservedspecimen,1,united states,wisconsin,mississippi river lake pepin johnson's point bogus creek north america,1918,44.45474,-92.21975,
Amblema plicata,inhs,22283,preservedspecimen,1,united states,illinois,middle fork vermilion river 0.75 mi sw armstrong rt. 49 bridge north america,1998,40.29894,-87.89145,
Amblema plicata,inhs,8772,preservedspecimen,1,united states,illinois,spoon river 2.5 mi s rt. 9 north america,1957,40.53194,-90.3109,
Amblema plicata,inhs,32511,preservedspecimen,8,united states,indiana,wabash river terre haute 8th ave. bar north america,1966,39.4844,-87.4261,
Amblema plicata,inhs,39633,preservedspecimen,1,united states,illinois,cahokia canal 3 mi w collinsville sand prairie rd. bridge north america,2010,38.66722,-90.065,
Amblema plicata,inhs,3125,preservedspecimen,28,united states,illinois,little wabash river 4 mi s golden gate saxe bridge north america,1956,38.30016,-88.17983,
Amblema plicata,inhs,11729,preservedspecimen,1,united states,illinois,mississippi river campbell island side channel pool 15 river mile 490.3 north america,,41.54138,-90.42405,
Amblema plicata,inhs,45399,preservedspecimen,1,united states,illinois,illinois river 3.6 mi e milton river mile 51.0- 51.3 north america,1966,39.5661,-90.5821,
Amblema plicata,uf,29169-mollusca,preservedspecimen,1,united states,arkansas,la gure bayou 0.3 mi s dry lake dam white r. nat. wildlife refuge,1980,,,
Amblema plicata,inhs,17937,preservedspecimen,1,united states,illinois,fox river oswego north america,1995,41.69743,-88.34893,
Amblema plicata,inhs,19078,preservedspecimen,3,united states,indiana,wabash river vincennes 1 mi downstream of lincoln memorial bridge north america,1996,38.67466,-87.56181,
Amblema plicata,inhs,553,preservedspecimen,5,united states,illinois,illinois river havana point of icebreaker wagon bridge north america,1894,40.29708,-90.0684,
Amblema plicata,uf,270028-mollusca,preservedspecimen,1,united states,louisiana,lake bistineau,,,,
Amblema plicata,inhs,6437,preservedspecimen,1,united states,illinois,wabash river 1.75 mi nw hutton indiana north america,1988,39.34191,-87.55271,
Amblema plicata,inhs,12937,preservedspecimen,1,united states,kentucky,eagle creek 0.8 mi se sparta off hwy. 467 north america,1989,38.67158,-84.90431,
Amblema plicata,inhs,6758,preservedspecimen,6,united states,illinois,mississippi river 1 mi s nauvoo riley creek turnoff north america,1989,40.51889,-91.36295,
Amblema plicata,inhs,37501,preservedspecimen,2,united states,illinois,mississippi river north america,,,,
