species,institution_code,catalog_number,basis_of_record,individual_count,country,state_or_province,locality,collection_year,latitude,longitude,
Amblema plicata,inhs,36863,preservedspecimen,3,united states,illinois,salt fork vermilion river 1.25 mi above iron bridge n of sidney north america,1918,40.05611,-88.0798,
Amblema plicata,inhs,25870,preservedspecimen,1,united states,wisconsin,sugar creek 4 mi ssw east troy bowers rd. bridge north america,2001,42.7332,-88.4434,
Amblema plicata,inhs,22899,preservedspecimen,3,united states,illinois,mississippi river pool 15 main channel near campbell island river mile 490 north america,1998,41.53868,-90.43945,
Amblema plicata,inhs,32413,preservedspecimen,1,united states,illinois,mississippi river 2 mi ese louisiana mo pool 24 river mile 280.6 north america,,39.43739,-91.00692,
Amblema plicata,uf,475919-mollusca,preservedspecimen,1,united states,arkansas,red river little river 50 meters below millwood dam about 8 miles east of ashdown,2012,,,
Amblema plicata,inhs,10686,preservedspecimen,1,united states,illinois,sangamon river lincoln's new salem historic site co. hwy. bridge north america,1990,39.98197,-89.83757,
Amblema plicata,inhs,23281,preservedspecimen,1,united states,illinois,south branch kishwaukee river 3 mi s cherry valley north america,1999,42.18002,-88.95063,
Amblema plicata,inhs,16560,preservedspecimen,4,united states,alabama,paint rock river fish trap ford river mile 16.0 north america,1991,34.55019,-86.31314,
Amblema plicata,inhs,23565,preservedspecimen,1,united states,illinois,kaskaskia river 6 mi w beecher city lorton bridge north america,1999,39.17851,-88.89411,
Amblema plicata,inhs,18210,preservedspecimen,1,united states,illinois,kaskaskia river 6 mi w beecher city lorton bridge north america,1995,39.17851,-88.89411,
Amblema plicata,inhs,45261,preservedspecimen,1,united states,illinois,illinois river 7.4 mi n meredosia below la grange lock & dam river mile 79.8 north america,1966,39.9361,-90.5368,
Amblema plicata,inhs,16128,preservedspecimen,1,united states,illinois,mackinaw river 3 mi n congerville north america,1992,40.66031,-89.19641,
Amblema plicata,inhs,39266,preservedspecimen,1,united states,illinois,fox river 0.5 mi ssw holiday hills rt. 176 bridge north america,2010,42.28009,-88.22832,
Amblema plicata,inhs,40050,preservedspecimen,1,united states,illinois,littlers creek 2 mi nw rapatee co. rd. 1300e north america,2010,40.73593,-90.20059,
Amblema plicata,inhs,17559,preservedspecimen,2,united states,ohio,muskingum river 5.9 mi sse dresden 0.5 mi sw ellis lock & dam washington twp. river mile 85.3- 85.6 north america,,40.04111,-81.98556,
Amblema plicata,inhs,23207,preservedspecimen,1,united states,wisconsin,mississippi river 0.3 mi nnw cassville river mile 607 north america,1995,42.71732,-91.00031,
Amblema plicata,inhs,15791,preservedspecimen,8,united states,kentucky,green river 11.6 km ese brownsville just e of cotton gin hollow mammoth cave national park river mile 195.4 north america,1989,37.18999,-86.13695,
Amblema plicata,inhs,45383,preservedspecimen,1,united states,illinois,illinois river 4.1 mi s pearl river mile 39.1- 39.3 north america,1966,39.4011,-90.6163,
Amblema plicata,inhs,35876,preservedspecimen,1,united states,illinois,mississippi river cordova at boat ramp north america,2009,41.68361,-90.31781,
Amblema plicata,inhs,41919,preservedspecimen,1,united states,illinois,kishwaukee river belvidere city park below dam north america,2011,42.25501,-88.855376,
Amblema plicata,inhs,17604,preservedspecimen,1,united states,illinois,pecatonica river 1.5 mi e winslow off winslow rd. brewster public access north america,1995,42.49492,-89.76791,
Amblema plicata,inhs,7969,preservedspecimen,57,united states,illinois,south fork sangamon river 1.5 mi e village of clear lake 0.5 mi upstream from sangamon river north america,1958,39.80839,-89.5369,
Amblema plicata,inhs,30114,preservedspecimen,1,united states,illinois,north fork vermilion river 3 mi ssw cullom co. rd. 3400e bridge north america,2004,40.8377,-88.28,
Amblema plicata,omnh,15468,preservedspecimen,1,united states,oklahoma,,1989,34.337056,-95.640594,
Amblema plicata,inhs,3653,preservedspecimen,3,united states,indiana,tippecanoe river 2 mi s etna green hwy.19 bridge north america,1987,41.2429,-86.04805,
Amblema plicata,uf,68861-mollusca,preservedspecimen,1,united states,michigan,grand river,,,,
Amblema plicata,omnh,15403,preservedspecimen,1,united states,oklahoma,chouteau,1977,36.220728,-95.245978,
Amblema plicata,inhs,17653,preservedspecimen,1,united states,illinois,vermilion river 2 mi w cornell north america,1976,40.98923,-88.7652,
Amblema plicata,inhs,21349,preservedspecimen,1,united states,iowa,mississippi river clinton u.s. rt. 30 river mile 518 north america,,41.83779,-90.17651,
Amblema plicata,inhs,5050,preservedspecimen,1,united states,indiana,wabash river 0.5 mi s attica near island north america,1988,40.29028,-87.26069,
Amblema plicata,inhs,16354,preservedspecimen,6,united states,tennessee,big south fork cumberland river 8 mi w oneida leatherwood ford north america,1994,36.47696,-84.66918,
Amblema plicata,inhs,19944,preservedspecimen,1,united states,illinois,salt fork vermilion river 3 mi ne homer co. rd. 130e north america,1997,40.07375,-87.916,
Amblema plicata,inhs,4735,preservedspecimen,3,united states,illinois,little wabash river carmi rt. 1 north america,1987,38.09225,-88.15576,
Amblema plicata,inhs,14208,preservedspecimen,1,united states,illinois,iroquois river 4 mi ne crescent city fidler bridge north america,1988,40.81212,-87.80698,
Amblema plicata,inhs,38028,preservedspecimen,1,united states,minnesota,minnesota river mankato north america,,44.16789,-94.00619,
Amblema plicata,inhs,19511,preservedspecimen,1,united states,illinois,nippersink creek spring grove winn rd. to rt. 12 north america,1996,42.44355,-88.2576,
Amblema plicata,inhs,1469,preservedspecimen,1,united states,illinois,illinois river havana north america,1897,40.29708,-90.0684,
Amblema plicata,uf,270036-mollusca,preservedspecimen,1,united states,missouri,grand river,,,,
Amblema plicata,inhs,26855,preservedspecimen,1,united states,illinois,apple river 0.75 mi s hanover north america,2001,42.24567,-90.27318,
Amblema plicata,inhs,29957,preservedspecimen,1,united states,missouri,st. francis river 3 mi w coldwater coldwater access end of co. rd. 302 north america,2003,37.3062,-90.4679,
Amblema plicata,inhs,19863,preservedspecimen,1,united states,illinois,sugar creek 2 mi e union co. rd. 2550n north america,1997,40.28386,-89.33243,
Amblema plicata,inhs,45275,preservedspecimen,1,united states,illinois,illinois river 0.6 mi sse hardin river mile 20.6- 20.8 north america,1966,39.148,-90.6133,
Amblema plicata,inhs,16821,preservedspecimen,1,united states,minnesota,mississippi river near red wing at side channel near confluence with cannon river river mile 793.4- 795.2 north america,1994,44.60361,-92.5781,
Amblema plicata,inhs,26627,preservedspecimen,1,united states,illinois,mississippi river opposite bellevue iowa above lock & dam 12 river mile 556.7- 558.4 north america,2001,42.28264,-90.40237,
Amblema plicata,inhs,37208,preservedspecimen,3,united states,illinois,sangamon river e of springfield near clear lake north america,,39.81302,-89.53806,
Amblema plicata,inhs,14223,preservedspecimen,8,united states,illinois,rock river castle rock state park north america,,41.975,-89.36168,
Amblema plicata,uf,20403-mollusca,preservedspecimen,1,united states,tennessee,tennessee river chattanooga,,,,
Amblema plicata,inhs,35363,preservedspecimen,1,united states,illinois,rock river 2 mi sw como boat ramp north america,2009,41.7487,-89.81317,
Amblema plicata,inhs,12394,preservedspecimen,1,united states,indiana,white river hazleton north america,1991,38.49236,-87.54022,
Amblema plicata,inhs,12597,preservedspecimen,1,united states,indiana,west fork white river spencer north america,1991,39.2821,-86.74556,
Amblema plicata,inhs,37742,preservedspecimen,4,united states,indiana,wabash river north america,,,,
Amblema plicata,inhs,11343,preservedspecimen,77,united states,illinois,kankakee river 2 mi sw sun river terrace north america,,41.10411,-87.77141,
Amblema plicata,inhs,1319,preservedspecimen,3,united states,tennessee,duck river columbia north america,,35.61781,-87.0324,
Amblema plicata,inhs,37185,preservedspecimen,3,united states,illinois,sangamon river w white heath s of i.c.r.r. bridge north america,1918,40.0935,-88.5323,
Amblema plicata,inhs,36865,preservedspecimen,1,united states,illinois,salt fork vermilion river homer park north america,1914,40.05552,-87.95869,
Amblema plicata,inhs,30517,preservedspecimen,1,united states,wisconsin,wisconsin river 3 mi s prairie du chein between mouth & burlington & quincy r.r. bridge north america,2002,42.99925,-91.13554,
Amblema plicata,inhs,33361,preservedspecimen,1,united states,west virginia,ohio river west columbia to eightmile island opp. cheshire river mile 254-0257.7 north america,,38.9625,-82.095,
Amblema plicata,inhs,32089,preservedspecimen,1,united states,illinois,little wabash river 4.5 mi nw louisville at old bridge north america,2007,38.8291,-88.541,
Amblema plicata,omnh,6144,preservedspecimen,1,united states,oklahoma,goodwater,1985,33.945858,-94.558855,
Amblema plicata,inhs,31765,preservedspecimen,1,united states,illinois,illinois river naples alton pool north america,,39.75689,-90.61309,
Amblema plicata,inhs,45178,preservedspecimen,1,united states,illinois,illinois river 3.5 mi nne meppen river mile 13.2 north america,1966,39.0457,-90.5864,
Amblema plicata,inhs,9117,preservedspecimen,16,united states,illinois,spoon river 2 mi nne london mills river mile 72.8 north america,1971,40.74309,-90.23557,
Amblema plicata,ypm,ypm iz 046796,preservedspecimen,3,,,,,,,
Amblema plicata,inhs,34357,preservedspecimen,1,united states,tennessee,duck river hardison mill hwy. 431 bridge north america,2009,35.60871,-86.82255,
Amblema plicata,inhs,31990,preservedspecimen,1,united states,illinois,sugar river 1.5 mi wsw shirland north america,2007,42.43092,-89.22346,
Amblema plicata,inhs,33717,preservedspecimen,1,united states,minnesota,minnesota river 2.7 mi sse bloomington dakota co. line north america,2006,44.80827,-93.26769,
Amblema plicata,omnh,15452,preservedspecimen,1,united states,oklahoma,,1912,,,
Amblema plicata,inhs,13215,preservedspecimen,1,united states,illinois,illinois river kampsville below ferry north america,1992,39.29902,-90.60777,
Amblema plicata,inhs,29373,preservedspecimen,1,united states,illinois,kyte river 4.5 mi wnw rochelle flagg rd. bridge skare park north america,2004,41.9376,-89.1568,
Amblema plicata,inhs,3252,preservedspecimen,9,united states,illinois,sangamon river 3 mi n rt. 10 on piatt county line 4.5 mi sw mahomet north america,1957,40.14839,-88.46322,
Amblema plicata,inhs,43913,preservedspecimen,1,united states,illinois,beaucoup creek 3 mi w vergennes north america,1971,37.9032,-89.3764,
Amblema plicata,inhs,31154,preservedspecimen,1,united states,illinois,kelly creek 4 mi se cullom co. rd. 1300e north america,2004,40.8333,-88.2215,
Amblema plicata,inhs,45407,preservedspecimen,1,united states,illinois,illinois river 6.4 mi nne milton river mile 57.5- 57.7 north america,1966,39.654,-90.6203,
Amblema plicata,inhs,1572,preservedspecimen,16,united states,illinois,rock river dixon to rockford north america,,,,
Amblema plicata,inhs,31729,preservedspecimen,1,united states,illinois,ohio river golconda north america,,37.36666,-88.48192,
Amblema plicata,inhs,490,preservedspecimen,3,united states,,rock river north america,,,,
Amblema plicata,inhs,10507,preservedspecimen,3,united states,illinois,pecatonica river freeport van buren ave. bridge north america,1990,42.30385,-89.62537,
Amblema plicata,inhs,45706,preservedspecimen,1,united states,missouri,mississippi river 3.5 mi ese festus selma hollow confluence river mile 146.5 north america,2013,38.19259,-90.33887,
Amblema plicata,inhs,25561,preservedspecimen,2,united states,missouri,mississippi river near saverton below lock & dam 22 river mile 299.1- 300.4 north america,,39.62559,-91.23905,
Amblema plicata,inhs,27412,preservedspecimen,2,united states,illinois,mississippi river 1.5 mi n cordova river mile 504.6 north america,1999,41.6977,-90.3125,
Amblema plicata,uf,68881-mollusca,preservedspecimen,1,united states,iowa,des moines river des moines,,,,
Amblema plicata,omnh,6056,preservedspecimen,1,united states,oklahoma,eubanks,1995,34.42194,-95.58472,
Amblema plicata,inhs,30634,preservedspecimen,1,united states,illinois,kankakee river se kankakee i-57 bridge north america,2005,41.0997,-87.835,
Amblema plicata,ypm,ypm iz 046793,preservedspecimen,1,,,,,,,
Amblema plicata,inhs,28546,preservedspecimen,1,united states,illinois,north fork vermilion river danville hungry hollow rd. north america,2003,40.1361,-87.655,
Amblema plicata,inhs,22628,preservedspecimen,1,united states,illinois,langan creek 2.5 mi s chebanse north america,1998,40.96673,-87.905,
Amblema plicata,inhs,11997,preservedspecimen,3,united states,illinois,vermilion river 2 mi s cornell north america,1991,40.95524,-88.7349,
Amblema plicata,uf,298459-mollusca,preservedspecimen,1,united states,ohio,muskingum river below devola lock and dam #2 near marietta,1999,,,
Amblema plicata,inhs,25064,preservedspecimen,1,united states,illinois,north branch nippersink creek richmond rt. 31/12 bridge north america,2000,42.47716,-88.30611,
Amblema plicata,inhs,39373,preservedspecimen,1,united states,illinois,mackinaw river 2 mi wnw congerville rt. 150 bridge north america,2010,40.6234,-89.2416,
Amblema plicata,inhs,37298,preservedspecimen,8,united states,illinois,little wabash river below carmi north america,,38.09232,-88.15576,
Amblema plicata,inhs,25113,preservedspecimen,1,united states,illinois,vermilion river 2 mi w cornell north america,2000,40.98923,-88.7652,
Amblema plicata,inhs,13544,preservedspecimen,2,united states,illinois,fox river dayton main st. bridge north america,1991,41.38467,-88.79047,
Amblema plicata,inhs,23445,preservedspecimen,1,united states,illinois,big four ditch 4 mi wsw paxton co. rd. 1600e north america,1999,40.44495,-88.15569,
Amblema plicata,omnh,15463,preservedspecimen,1,united states,oklahoma,antlers,1990,,,
Amblema plicata,inhs,38355,preservedspecimen,2,united states,wisconsin,fox river omro north america,1917,44.04047,-88.74417,
Amblema plicata,inhs,32334,preservedspecimen,1,united states,illinois,fish creek 2 mi n chandlerville e of rt. 78 bridge north america,2008,40.07766,-90.15204,
Amblema plicata,inhs,10545,preservedspecimen,1,united states,indiana,east fork white river portersville north america,1990,38.50203,-86.97643,
Amblema plicata,inhs,36866,preservedspecimen,1,united states,illinois,salt fork vermilion river homer park north america,1914,40.05552,-87.95869,
Amblema plicata,inhs,8567,preservedspecimen,1,united states,illinois,middle fork vermilion river 3 mi se collison north america,1957,40.20659,-87.74671,
Amblema plicata,inhs,9138,preservedspecimen,1,united states,illinois,spoon river 2 mi ene elmore river mile 117.0 north america,1973,40.96565,-89.94253,
Amblema plicata,omnh,6140,preservedspecimen,1,united states,louisiana,mansfield,1990,32.078564,-93.51114,
Amblema plicata,uf,68790-mollusca,preservedspecimen,1,united states,illinois,spoon river ellisville,,,,
Amblema plicata,inhs,45211,preservedspecimen,1,united states,illinois,illinois river 1.4 mi nnw kampsville river mile 33.3 north america,1966,39.3171,-90.6141,
Amblema plicata,inhs,31100,preservedspecimen,1,united states,illinois,ohio river 3 mi ne mound city river mile 970 north america,2005,37.1171,-89.1175,
Amblema plicata,inhs,37891,preservedspecimen,4,united states,kentucky,green river north america,,,,
Amblema plicata,inhs,3532,preservedspecimen,3,united states,indiana,tippecanoe river talma north america,1987,41.15344,-86.13904,
Amblema plicata,inhs,41983,preservedspecimen,1,united states,illinois,kilbuck creek 2 mi sw new milford kilbuck bluffs forest preserve bend rd. bridge north america,2011,42.1659,-89.1002,
Amblema plicata,inhs,39949,preservedspecimen,1,united states,illinois,iroquois river iroquois rt. 52 bridge north america,2010,40.82304,-87.58144,
Amblema plicata,inhs,23715,preservedspecimen,1,united states,illinois,fox river sheridan burlington-northern r.r. bridge north america,1999,41.52911,-88.69539,
Amblema plicata,inhs,25413,preservedspecimen,1,united states,illinois,kankakee river 0.5 mi sw aroma park iroquois river confluence north america,2000,41.07447,-87.81479,
Amblema plicata,inhs,26054,preservedspecimen,1,united states,illinois,embarras river 0.5 mi se hugo grimm tract north america,2001,39.74905,-88.14285,
Amblema plicata,inhs,45258,preservedspecimen,1,united states,illinois,illinois river 4.2 mi e versailles river mile 75.8 north america,1966,39.8918,-90.5764,
Amblema plicata,inhs,1380,preservedspecimen,3,united states,indiana,wabash river lafayette north america,,40.41912,-86.89804,
Amblema plicata,inhs,13001,preservedspecimen,1,united states,illinois,vermilion river 3 mi nw streator north america,1991,41.16653,-88.87791,
Amblema plicata,inhs,9086,preservedspecimen,4,united states,illinois,spoon river 1 mi n wyoming river mile 135.4- 135.5 north america,1971,41.09061,-89.77579,
Amblema plicata,inhs,13489,preservedspecimen,1,united states,illinois,elkhorn creek 5 mi n sterling capp rd. north america,1992,41.87276,-89.70397,
Amblema plicata,inhs,13831,preservedspecimen,2,united states,kentucky,green river near mouth of unnamed tributary 1.5 mi downstream from hwy. 185 at fallover bend north america,1992,37.16316,-86.43446,
Amblema plicata,uf,68883-mollusca,preservedspecimen,1,united states,mississippi,big black river durant,1913,,,
Amblema plicata,inhs,1145,preservedspecimen,8,united states,illinois,pecatonica river [1-2 mi] above mouth north america,1926,42.44347,-89.105,
Amblema plicata,inhs,45756,preservedspecimen,2,united states,illinois,rock river 0.7 mi wnw dixon illinois central gulf railroad bridge north america,2013,41.84428,-89.49081,
Amblema plicata,inhs,24120,preservedspecimen,1,united states,illinois,big four ditch 4 mi wsw paxton co. rd. 1600e north america,1999,40.44495,-88.15569,
Amblema plicata,inhs,112,preservedspecimen,1,united states,illinois,kankakee river 4.5 mi e kankakee north america,1978,41.1103,-87.75816,
Amblema plicata,inhs,75,preservedspecimen,2,united states,illinois,little wabash river 4 mi e mason north america,1979,38.9584,-88.5456,
Amblema plicata,inhs,37274,preservedspecimen,10,united states,illinois,wabash river mt. carmel north america,,38.41611,-87.74372,
Amblema plicata,inhs,17438,preservedspecimen,1,united states,illinois,beaver creek 2.5 mi ne beaverville co. rd. 2700e north america,1994,40.97536,-87.61848,
Amblema plicata,inhs,18908,preservedspecimen,1,united states,illinois,wabash river 1.75 mi n mt. carmel at old dam north america,1996,38.4361,-87.7435,
Amblema plicata,inhs,23998,preservedspecimen,1,united states,illinois,kankakee river wilmington below dam north america,1999,41.30599,-88.15166,
Amblema plicata,inhs,37784,preservedspecimen,3,united states,indiana,wabash river lafayette north america,,40.41899,-86.89774,
Amblema plicata,inhs,28383,preservedspecimen,1,united states,illinois,mississippi river 2 mi ene andalusia andalusia slough pool 16 river mile 473.5 north america,2003,41.4497,-90.6895,
Amblema plicata,inhs,40003,preservedspecimen,1,united states,illinois,cedar creek 3.5 mi sw london mills co. rd. 3450n bridge north america,2010,40.69261,-90.3363,
Amblema plicata,inhs,34703,preservedspecimen,1,united states,illinois,rooks creek 5.2 mi ssw cornell co. rd. 2000n bridge north america,2009,40.91633,-88.75056,
Amblema plicata,inhs,16115,preservedspecimen,1,united states,illinois,ohio river 0.5 mi wsw cave-in-rock north america,1994,37.4646,-88.18098,
Amblema plicata,uf,68799-mollusca,preservedspecimen,1,united states,minnesota,lake pepin lake city,,,,
Amblema plicata,inhs,37861,preservedspecimen,1,united states,indiana,white river bridge on hwy. 50 north america,1926,38.6442,-87.23876,
Amblema plicata,inhs,35462,preservedspecimen,1,united states,illinois,salt creek 3.3 mi ne farmer city weedman rt. 54 bridge north america,2009,40.28108,-88.60398,
Amblema plicata,inhs,11552,preservedspecimen,1,united states,illinois,spoon river 1.9 mi nw williamsfield lapham bridge north america,1986,40.93954,-90.04253,
Amblema plicata,inhs,7297,preservedspecimen,1,united states,illinois,sangamon river 2.5 mi nw buckhart north america,1988,39.77513,-89.47517,
Amblema plicata,inhs,5256,preservedspecimen,2,united states,indiana,wabash river covington north america,1988,40.13713,-87.4046,
Amblema plicata,inhs,38013,preservedspecimen,1,united states,michigan,grand harbor north america,,,,
Amblema plicata,inhs,13123,preservedspecimen,2,united states,indiana,wabash river mink island e bank wabash river north america,1991,38.06887,-87.96405,
Amblema plicata,inhs,14266,preservedspecimen,7,united states,illinois,fox river 3 mi s mchenry below mchenry dam north america,1988,42.30851,-88.25131,
Amblema plicata,uf,68847-mollusca,preservedspecimen,1,united states,tennessee,duck river hardinson mill 12 mi nw of lewisburg,,,,
Amblema plicata,inhs,19965,preservedspecimen,1,united states,illinois,kaskaskia river 6 mi w beecher city lorton bridge north america,1997,39.17851,-88.89411,
Amblema plicata,inhs,17479,preservedspecimen,1,united states,illinois,mackinaw river 1.5 mi se goodfield i-74 bridge north america,1994,40.61444,-89.25166,
Amblema plicata,inhs,7101,preservedspecimen,2,united states,illinois,sangamon river 1 mi e fisher north america,1987,40.31078,-88.32292,
Amblema plicata,inhs,21616,preservedspecimen,3,united states,illinois,east fork lamoine river 3 mi w macomb co. rd. 900n north america,1997,40.45283,-90.73792,
Amblema plicata,inhs,34378,preservedspecimen,1,united states,minnesota,mississippi river 4.8 mi n weaver north america,2005,44.28411,-91.92674,
Amblema plicata,uf,125932-mollusca,preservedspecimen,1,united states,alabama,decatur tennessee river,1933,,,
Amblema plicata,inhs,9350,preservedspecimen,2,united states,illinois,mississippi river alton below lock & dam #26 left bank river mile 202.0- 202.3 north america,1989,38.89103,-90.19638,
Amblema plicata,inhs,82843,preservedspecimen,1,united states,missouri,sac river 0.7 mi nw caplinger mills 7.4 mi n stockton hwy. n north america,1999,37.8033,-93.80708,
Amblema plicata,inhs,82876,preservedspecimen,1,united states,missouri,pomme de terre river trailer subdivision north america,2001,37.92394,-93.33791,
Amblema plicata,inhs,82919,preservedspecimen,1,united states,missouri,bourbeuse river below eckstein property access 1.8 mi downstream schmidt ford north america,2005,38.3728,-91.15239,
Amblema plicata,inhs,84374,preservedspecimen,2,united states,illinois,mississippi river pool 16 holcim barge receiving system river mile 481 north america,2015,41.503422,-90.599107,
Amblema plicata,usnm,218078,preservedspecimen,2,united states,alabama,coosa river butting ram shoals,,,,
Amblema plicata,usnm,130231,preservedspecimen,2,united states,tennessee,holston river,,,,
Amblema plicata,usnm,756457,preservedspecimen,4,united states,tennessee,2 mile above cero gordo,1907,,,
Amblema plicata,inhs,531,preservedspecimen,3,united states,illinois,rock river dixon north america,,41.84288,-89.49857,
Amblema plicata,inhs,28530,preservedspecimen,1,united states,illinois,mississippi river 2.5 mi ene andalusia nav. channel side of island no. 317 river mile 475.2 north america,2003,41.4599,-90.6786,
Amblema plicata,inhs,49283,preservedspecimen,1,united states,illinois,kankakee river 1.1 mi n wilmington north america,2014,41.32236,-88.15758,
Amblema plicata,inhs,49407,preservedspecimen,1,united states,minnesota,st. croix river 7.8 mi wnw yellow lake north america,2010,45.975153,-92.54174,
Amblema plicata,usnm,591476,preservedspecimen,2,united states,michigan,grand river about 2 mile above saranac,,,,
Amblema plicata,usnm,159960,preservedspecimen,4,united states,louisiana,amite river clinton,,,,
Amblema plicata,usnm,1017768,preservedspecimen,1,united states,ohio,lake erie portage river just east of river mouth 0.4 miles east of city and 11.2 miles east of oak harbor,1976,,,
Amblema plicata,usnm,745393,preservedspecimen,30,united states,ohio,muskingum river waterford below dam at beverly,1962,,,
Amblema plicata,usnm,745882,preservedspecimen,8,united states,iowa,lansing,1907,,,
Amblema plicata,usnm,780860,preservedspecimen,1,united states,missouri,meramec river state park,,,,
Amblema plicata,usnm,756368,preservedspecimen,6,united states,tennessee,panther creek island,1907,36.5167,-87.9833,
Amblema plicata,usnm,521464,preservedspecimen,2,united states,iowa,,,,,
Amblema plicata,usnm,746011,preservedspecimen,12,united states,iowa,mississippi river york landing,1907,,,
Amblema plicata,usnm,795054,preservedspecimen,2,united states,missouri,mississippi river whitney island site river mile 313-314 + just n of hannibal,1978,,,
Amblema plicata,usnm,308895,preservedspecimen,4,united states,ohio,maumee river grand rapids,,,,
Amblema plicata,usnm,738532,preservedspecimen,2,united states,kansas,marais des cygnes river,1956,,,
Amblema plicata,usnm,153301,preservedspecimen,4,united states,alabama,tombigbee river,1895,41.8,140.67,
Amblema plicata,usnm,738536,preservedspecimen,1,united states,washington,silver lake,,,,
Amblema plicata,usnm,58245,preservedspecimen,2,united states,michigan,,,,,
Amblema plicata,usnm,84206,preservedspecimen,14,united states,michigan,grand rapids,,,,
Amblema plicata,usnm,84571,preservedspecimen,10,united states,kansas,verdigris river,,,,
Amblema plicata,usnm,795065,preservedspecimen,2,united states,illinois,mississippi river rock island continennial bridge site river mile 481.4 - 482.1,1978,,,
Amblema plicata,usnm,677491,preservedspecimen,2,united states,indiana,white river gosport,1908,,,
Amblema plicata,usnm,780907,preservedspecimen,1,united states,michigan,grand river 2 mile e of inonia,,,,
Amblema plicata,usnm,535262,preservedspecimen,8,united states,kansas,wichita,,,,
Amblema plicata,uf,499970-mollusca,preservedspecimen,1,united states,louisiana,dorcheat bayou,,,,
Amblema plicata,usnm,272463,preservedspecimen,4,united states,kansas,blue river,,,,
Amblema plicata,usnm,746235,preservedspecimen,6,united states,iowa,mississippi river eroy's landing between jo daviess + carroll counties,,,,
Amblema plicata,usnm,84256,preservedspecimen,22,united states,ohio,little miami river cincinnati,,,,
Amblema plicata,usnm,30351,preservedspecimen,22,united states,alabama,tennessee river,,,,
Amblema plicata,ncsm,6659,preservedspecimen,2,united states,tennessee,clinch river frost ford ca. [3.69] miles e of sneedville [sneedville quad].,1998,36.5308,-83.1504,
Amblema plicata,ncsm,7038,preservedspecimen,2,united states,tennessee,clinch river at frost ford 3.7 air miles e of tn 31-33 crossing 11.5 air miles nnw of rogersville [sneedville quad].,1976,36.531000000000006,-83.1509,
Amblema plicata,ncsm,10147,preservedspecimen,3,united states,virginia,clinch river near clinchport [4.42 air miles sse center duffield] [duffield quad].,1980,36.6667,-82.75,
Amblema plicata,ncsm,27284,preservedspecimen,1,united states,missouri,meramec river at times beach access under hwy i-44 6.5 mi w fenton.,2002,38.5039,-90.5909,
Amblema plicata,ncsm,33723,preservedspecimen,2,united states,tennessee,clinch river river mile 189.6 kyles ford. 10 miles ne of sneedville [kyles ford quad].,1997,36.5647,-83.0406,
Amblema plicata,ncsm,33730,preservedspecimen,4,united states,tennessee,clinch river at frost ford river mile 181.3 [sneedville quad].,1993,36.5308,-83.1506,
Amblema plicata,ncsm,33747,preservedspecimen,2,united states,tennessee,duck river (drm 179) [point estimated center] lillard mill [verona quad].,1997,35.5856,-86.7881,
Amblema plicata,uf,489748-mollusca,preservedspecimen,1,united states,illinois,rock river near rock island across from davenport iowa,,41.48,-90.61,
Amblema plicata,usnm,523041,preservedspecimen,1,united states,kansas,; ; united states; kansas; delaware river jefferson co.,,,,
Amblema plicata,usnm,360554,preservedspecimen,2,united states,minnesota,; ; united states; minnesota; minn. r. fort snelling,,,,
Amblema plicata,usnm,745555,preservedspecimen,1,united states,wisconsin,; ; united states; wisconsin; mississippi river; at prescott wisc.; 2.5 mi. ene hastings minn.; r20w t26n; oakgrove twp. pierce co.,,,,
Amblema plicata,usnm,591496,preservedspecimen,2,united states,michigan,; ; united states; michigan; grand river ionia co.; just below bridge at saranac; loc. 20,,,,
Amblema plicata,utep,5638,preservedspecimen,1,united states,texas,lake houston w shore ca. 1.5 miles nw of alexander duessen county park,1977,29.895,-95.1653333333,
Amblema plicata,ansp,a10835,preservedspecimen,1,united states,tennessee,nolichucky river,1980,36.066666,-82.983333,
Amblema plicata,ansp,a10844,preservedspecimen,1,united states,tennessee,nolichucky river,1980,36.066666,-82.95,
Amblema plicata,ansp,a14668,preservedspecimen,1,united states,ohio,cincinnati ohio river,,39.15,-84.45,
Amblema plicata,ansp,a17277,preservedspecimen,1,united states,arkansas,upriver from route 122 at ferry crossing about 2 miles north of oil trough white river,1991,35.630833,-91.460277,
Amblema plicata,ansp,a17291,preservedspecimen,1,united states,arkansas,upriver from route 122 at ferry crossing about 2 miles north of oil trough white river,1991,35.630833,-91.460277,
Amblema plicata,ansp,127711,preservedspecimen,2,country unknown,,,,,,
Amblema plicata,ansp,468277,preservedspecimen,1,united states,arkansas,spring river at ravenden,1984,,,
Amblema plicata,mcz,101834,preservedspecimen,1,united states,alabama,nr. elrod sipsey r.,,,,
Amblema plicata,mcz,261076,preservedspecimen,1,united states,missouri,st. francis river "at swimming hole" 5 mi ne of rombauer,1964,,,
Amblema plicata,mcz,91464,preservedspecimen,1,united states,alabama,warrior,,,,
Amblema plicata,mcz,376081,preservedspecimen,1,united states,alabama,etowah county gadsden coosa river,1700,,,
Amblema plicata,mcz,268485,preservedspecimen,1,united states,illinois,near the mouth of honey creek at the mississippi river,1965,,,
Amblema plicata,mcz,37536,preservedspecimen,1,united states,tennessee,holston river,,,,
Amblema plicata,mcz,78256,preservedspecimen,1,united states,kentucky,near mammoth cave green river,,,,
Amblema plicata,mcz,37545,preservedspecimen,1,united states,iowa,iowa river,,,,
Amblema plicata,mcz,269072,preservedspecimen,1,united states,missouri,osage river,1964,,,
